Analysis id 1020	Stable id 1023	Band 1027
2	OTTHUMG00000132549	q21.31
2	OTTHUMG00000134315	q21.31
2	OTTHUMG00000157855	q21.31
2	OTTHUMG00000157875	q21.32
2	OTTHUMG00000164767	q21.32
2	OTTHUMG00000164768	q21.32
2	OTTHUMG00000036957	q21.32
2	OTTHUMG00000156302	q21.32
2	OTTHUMG00000132067	q21.32
2	OTTHUMG00000150196	q21.32
2	OTTHUMG00000132519	q21.32
2	OTTHUMG00000150417	q21.32
2	OTTHUMG00000132087	q21.32
2	OTTHUMG00000159929	q21.32
2	OTTHUMG00000159930	q21.32
2	OTTHUMG00000132491	q21.32
2	OTTHUMG00000159922	q21.32
2	OTTHUMG00000159919	q21.32
2	OTTHUMG00000159921	q21.32
2	OTTHUMG00000159920	q21.32
2	OTTHUMG00000159913	q21.32
2	OTTHUMG00000159912	q21.32
2	OTTHUMG00000159906	q21.32
2	OTTHUMG00000159904	q21.32
2	OTTHUMG00000159907	q21.32
2	OTTHUMG00000159902	q21.32
2	OTTHUMG00000132071	q21.32
2	OTTHUMG00000157877	q21.32
2	OTTHUMG00000157876	q21.32
2	OTTHUMG00000159905	q21.32
2	OTTHUMG00000159901	q21.32
2	OTTHUMG00000159899	q21.32
2	OTTHUMG00000132085	q21.32
2	OTTHUMG00000159900	q21.32
2	OTTHUMG00000159903	q21.32
2	OTTHUMG00000156978	q21.32
2	OTTHUMG00000160506	q21.32
2	OTTHUMG00000160505	q21.32
2	OTTHUMG00000160509	q21.32
2	OTTHUMG00000160510	q21.32
2	OTTHUMG00000160520	q21.32
2	OTTHUMG00000150521	q21.32
2	OTTHUMG00000160569	q21.32
2	OTTHUMG00000132443	q21.32
2	OTTHUMG00000161171	q21.32
2	OTTHUMG00000161174	q21.32
2	OTTHUMG00000161173	q21.32
2	OTTHUMG00000161175	q21.32
2	OTTHUMG00000161237	q21.32
2	OTTHUMG00000161236	q21.32
2	OTTHUMG00000161307	q21.32
2	OTTHUMG00000157878	q21.32
2	OTTHUMG00000161308	q21.32
2	OTTHUMG00000161306	q21.32
2	OTTHUMG00000161305	q21.32
2	OTTHUMG00000161323	q21.32
2	OTTHUMG00000161322	q21.33
2	OTTHUMG00000161365	q21.33
2	OTTHUMG00000161364	q21.33
2	OTTHUMG00000157879	q21.33
2	OTTHUMG00000134271	q21.33
2	OTTHUMG00000161492	q21.33
2	OTTHUMG00000132439	q21.33
2	OTTHUMG00000161494	q21.33
2	OTTHUMG00000161495	q21.33
2	OTTHUMG00000161498	q21.33
2	OTTHUMG00000161497	q21.33
2	OTTHUMG00000161491	q21.33
2	OTTHUMG00000161496	q21.33
2	OTTHUMG00000161638	q21.33
2	OTTHUMG00000161697	q21.33
2	OTTHUMG00000161696	q21.33
2	OTTHUMG00000161770	q21.33
2	OTTHUMG00000161831	q21.33
2	OTTHUMG00000161830	q21.33
2	OTTHUMG00000161829	q21.33
2	OTTHUMG00000161832	q21.33
2	OTTHUMG00000163965	q21.33
2	OTTHUMG00000161828	q21.33
2	OTTHUMG00000161839	q21.33
2	OTTHUMG00000161892	q21.33
2	OTTHUMG00000161893	q21.33
2	OTTHUMG00000161891	q21.33
2	OTTHUMG00000161890	q21.33
2	OTTHUMG00000161948	q21.33
2	OTTHUMG00000161991	q21.33
2	OTTHUMG00000161992	q21.33
2	OTTHUMG00000162008	q21.33
2	OTTHUMG00000132433	q21.33
2	OTTHUMG00000163971	q21.33
2	OTTHUMG00000162024	q21.33
2	OTTHUMG00000162025	q21.33
2	OTTHUMG00000148674	q21.33
2	OTTHUMG00000162055	q21.33
2	OTTHUMG00000162061	q21.33
2	OTTHUMG00000162059	q21.33
2	OTTHUMG00000162060	q21.33
2	OTTHUMG00000162058	q21.33
2	OTTHUMG00000162057	q21.33
2	OTTHUMG00000162062	q21.33
2	OTTHUMG00000164974	q21.33
2	OTTHUMG00000162078	q21.33
2	OTTHUMG00000162079	q21.33
2	OTTHUMG00000162080	q21.33
2	OTTHUMG00000162128	q21.33
2	OTTHUMG00000162129	q21.33
2	OTTHUMG00000162127	q21.33
2	OTTHUMG00000162126	q21.33
2	OTTHUMG00000162156	q21.33
2	OTTHUMG00000157184	q21.33
2	OTTHUMG00000162155	q21.33
2	OTTHUMG00000162154	q21.33
2	OTTHUMG00000162162	q21.33
2	OTTHUMG00000162163	q21.33
2	OTTHUMG00000162180	q21.33
2	OTTHUMG00000162216	q21.33
2	OTTHUMG00000162217	q21.33
2	OTTHUMG00000162245	q21.33
2	OTTHUMG00000162255	q21.33
2	OTTHUMG00000162257	q21.33
2	OTTHUMG00000132429	q21.33
2	OTTHUMG00000162275	q21.33
2	OTTHUMG00000162274	q21.33
2	OTTHUMG00000157880	q21.33
2	OTTHUMG00000162277	q21.33
2	OTTHUMG00000132428	q21.33
2	OTTHUMG00000162317	q21.33
2	OTTHUMG00000162315	q21.33
2	OTTHUMG00000162316	q21.33
2	OTTHUMG00000162349	q21.33
2	OTTHUMG00000137474	q21.33
2	OTTHUMG00000137475	q21.33
2	OTTHUMG00000154062	q21.33
2	OTTHUMG00000150442	q21.33
2	OTTHUMG00000162370	q21.33
2	OTTHUMG00000162372	q21.33
2	OTTHUMG00000162373	q21.33
2	OTTHUMG00000162371	q21.33
2	OTTHUMG00000162374	q21.33
2	OTTHUMG00000162380	q21.33
2	OTTHUMG00000157881	q21.33
2	OTTHUMG00000132354	q22
2	OTTHUMG00000132355	q22
2	OTTHUMG00000132351	q22
2	OTTHUMG00000074043	q22
2	OTTHUMG00000132345	q22
2	OTTHUMG00000155010	q22
2	OTTHUMG00000157882	q22
2	OTTHUMG00000151770	q22
2	OTTHUMG00000132083	q22
2	OTTHUMG00000140369	q22
2	OTTHUMG00000132063	q22
2	OTTHUMG00000133714	q22
2	OTTHUMG00000141292	q22
2	OTTHUMG00000157889	q22
2	OTTHUMG00000132079	q22
2	OTTHUMG00000134279	q23.1
2	OTTHUMG00000132077	q23.1
2	OTTHUMG00000154532	q23.1
2	OTTHUMG00000150642	q23.1
2	OTTHUMG00000157891	q23.1
2	OTTHUMG00000148658	q23.1
2	OTTHUMG00000157893	q23.2
2	OTTHUMG00000157171	q23.2
2	OTTHUMG00000157897	q23.2
2	OTTHUMG00000132341	q23.2
2	OTTHUMG00000163587	q23.2
2	OTTHUMG00000132323	q23.2
2	OTTHUMG00000156986	q23.2
2	OTTHUMG00000132321	q23.2
2	OTTHUMG00000157901	q23.2
2	OTTHUMG00000164527	q23.2
2	OTTHUMG00000157904	q23.2
2	OTTHUMG00000157912	q23.2
2	OTTHUMG00000157915	q23.2
2	OTTHUMG00000132317	q23.3
2	OTTHUMG00000132315	q23.3
2	OTTHUMG00000154927	q23.3
2	OTTHUMG00000155913	q23.3
2	OTTHUMG00000154404	q23.3
2	OTTHUMG00000132313	q23.3
2	OTTHUMG00000132312	q23.3
2	OTTHUMG00000132307	q24.1
2	OTTHUMG00000132075	q24.1
2	OTTHUMG00000132305	q24.2
2	OTTHUMG00000157925	q24.2
2	OTTHUMG00000140376	q24.2
2	OTTHUMG00000157927	q24.2
2	OTTHUMG00000132254	q24.2
2	OTTHUMG00000132303	q24.2
2	OTTHUMG00000140371	q24.2
2	OTTHUMG00000140370	q24.2
2	OTTHUMG00000164716	q24.3
2	OTTHUMG00000132249	q24.3
2	OTTHUMG00000132247	q24.3
2	OTTHUMG00000132246	q24.3
2	OTTHUMG00000132240	q24.3
2	OTTHUMG00000132241	q24.3
2	OTTHUMG00000132237	q24.3
2	OTTHUMG00000132234	q24.3
2	OTTHUMG00000132235	q24.3
2	OTTHUMG00000132231	q24.3
2	OTTHUMG00000132227	q24.3
2	OTTHUMG00000157932	q24.3
2	OTTHUMG00000150564	q25.1
2	OTTHUMG00000132640	q25.1
2	OTTHUMG00000152726	q25.1
2	OTTHUMG00000156148	q25.1
2	OTTHUMG00000132223	q25.1
2	OTTHUMG00000150694	q25.1
2	OTTHUMG00000067613	q25.1
2	OTTHUMG00000067612	q25.1
2	OTTHUMG00000067606	q25.1
2	OTTHUMG00000067608	q25.1
2	OTTHUMG00000067610	q25.1
2	OTTHUMG00000067607	q25.1
2	OTTHUMG00000067614	q25.1
2	OTTHUMG00000067611	q25.1
2	OTTHUMG00000067605	q25.1
2	OTTHUMG00000134282	q25.1
2	OTTHUMG00000067609	q25.1
2	OTTHUMG00000044524	q25.1
2	OTTHUMG00000150435	q25.1
2	OTTHUMG00000154700	q25.1
2	OTTHUMG00000154521	q25.1
2	OTTHUMG00000134332	q25.1
2	OTTHUMG00000132221	q25.1
2	OTTHUMG00000132127	q25.1
2	OTTHUMG00000152977	q25.1
2	OTTHUMG00000132686	q25.1
2	OTTHUMG00000154861	q25.1
2	OTTHUMG00000157186	q25.1
2	OTTHUMG00000150720	q25.1
2	OTTHUMG00000132627	q25.1
2	OTTHUMG00000132653	q25.1
2	OTTHUMG00000132666	q25.1
2	OTTHUMG00000155969	q25.1
2	OTTHUMG00000157946	q25.1
2	OTTHUMG00000132200	q25.1
2	OTTHUMG00000132201	q25.1
2	OTTHUMG00000132169	q25.2
2	OTTHUMG00000132167	q25.3
2	OTTHUMG00000132166	q25.3
2	OTTHUMG00000132642	q25.3
2	OTTHUMG00000153871	q25.3
2	OTTHUMG00000150674	q25.3
2	OTTHUMG00000153957	q25.3
2	OTTHUMG00000132125	q25.3
2	OTTHUMG00000132645	q25.3
2	OTTHUMG00000150216	q25.3
2	OTTHUMG00000132161	q25.3
2	OTTHUMG00000150253	q25.3
2	OTTHUMG00000157952	q25.3
2	OTTHUMG00000157951	q25.3
2	OTTHUMG00000154517	q25.3
2	OTTHUMG00000132658	q25.3
2	OTTHUMG00000132159	q25.3
2	OTTHUMG00000150183	q25.3
2	OTTHUMG00000150416	q25.3
2	OTTHUMG00000150415	q25.3
2	OTTHUMG00000132707	q25.3
2	OTTHUMG00000133419	q25.3
2	OTTHUMG00000161415	q25.3
2	OTTHUMG00000164638	q25.3
2	OTTHUMG00000157959	q25.3
2	OTTHUMG00000132151	q25.3
2	OTTHUMG00000157963	q25.3
2	OTTHUMG00000132717	q25.3
2	OTTHUMG00000150182	q25.3
2	OTTHUMG00000132728	q25.3
2	OTTHUMG00000132137	q25.3
2	OTTHUMG00000156169	q25.3
2	OTTHUMG00000156171	q25.3
2	OTTHUMG00000150269	q25.3
2	OTTHUMG00000160470	q25.3
2	OTTHUMG00000154388	q25.3
2	OTTHUMG00000154387	q25.3
2	OTTHUMG00000154416	q25.3
2	OTTHUMG00000132129	q25.3
2	OTTHUMG00000140396	q25.3
2	OTTHUMG00000132857	q25.3
2	OTTHUMG00000140374	q25.3
2	OTTHUMG00000150146	q25.3
2	OTTHUMG00000163448	p11.32
2	OTTHUMG00000131471	p11.32
2	OTTHUMG00000131473	p11.32
2	OTTHUMG00000131470	p11.32
2	OTTHUMG00000131472	p11.32
2	OTTHUMG00000131479	p11.32
2	OTTHUMG00000131482	p11.32
2	OTTHUMG00000131483	p11.32
2	OTTHUMG00000133610	p11.32
2	OTTHUMG00000128525	p11.32
2	OTTHUMG00000131508	p11.31
2	OTTHUMG00000131509	p11.31
2	OTTHUMG00000131510	p11.31
2	OTTHUMG00000158159	p11.31
2	OTTHUMG00000158160	p11.31
2	OTTHUMG00000131511	p11.31
2	OTTHUMG00000131537	p11.31
2	OTTHUMG00000160055	p11.31
2	OTTHUMG00000131563	p11.31
2	OTTHUMG00000131562	p11.31
2	OTTHUMG00000131573	p11.31
2	OTTHUMG00000158161	p11.31
2	OTTHUMG00000133478	p11.23
2	OTTHUMG00000131575	p11.23
2	OTTHUMG00000154734	p11.23
2	OTTHUMG00000131594	p11.22
2	OTTHUMG00000158162	p11.22
2	OTTHUMG00000131593	p11.22
2	OTTHUMG00000131595	p11.22
2	OTTHUMG00000131597	p11.22
2	OTTHUMG00000131596	p11.22
2	OTTHUMG00000137466	p11.22
2	OTTHUMG00000131602	p11.22
2	OTTHUMG00000131603	p11.22
2	OTTHUMG00000131635	p11.22
2	OTTHUMG00000131634	p11.22
2	OTTHUMG00000131660	p11.21
2	OTTHUMG00000131661	p11.21
2	OTTHUMG00000131693	p11.21
2	OTTHUMG00000073721	p11.21
2	OTTHUMG00000131691	p11.21
2	OTTHUMG00000131692	p11.21
2	OTTHUMG00000131695	p11.21
2	OTTHUMG00000131694	p11.21
2	OTTHUMG00000153940	p11.21
2	OTTHUMG00000073723	p11.21
2	OTTHUMG00000131701	p11.21
2	OTTHUMG00000131703	p11.21
2	OTTHUMG00000131702	p11.21
2	OTTHUMG00000160693	p11.21
2	OTTHUMG00000131719	p11.21
2	OTTHUMG00000131718	p11.21
2	OTTHUMG00000131720	p11.21
2	OTTHUMG00000131721	p11.21
2	OTTHUMG00000158167	p11.21
2	OTTHUMG00000157172	p11.21
2	OTTHUMG00000162963	p11.21
2	OTTHUMG00000163472	p11.21
2	OTTHUMG00000131723	q11.1
2	OTTHUMG00000158172	q11.1
2	OTTHUMG00000131753	q11.2
2	OTTHUMG00000158174	q11.2
2	OTTHUMG00000131767	q11.2
2	OTTHUMG00000158176	q11.2
2	OTTHUMG00000131769	q11.2
2	OTTHUMG00000131771	q11.2
2	OTTHUMG00000131813	q11.2
2	OTTHUMG00000131873	q11.2
2	OTTHUMG00000131875	q11.2
2	OTTHUMG00000158182	q11.2
2	OTTHUMG00000131874	q11.2
2	OTTHUMG00000158183	q11.2
2	OTTHUMG00000037365	q11.2
2	OTTHUMG00000131944	q11.2
2	OTTHUMG00000131943	q11.2
2	OTTHUMG00000131945	q11.2
2	OTTHUMG00000158184	q11.2
2	OTTHUMG00000131947	q11.2
2	OTTHUMG00000131955	q11.2
2	OTTHUMG00000131954	q11.2
2	OTTHUMG00000158402	q11.2
2	OTTHUMG00000059940	q12.1
2	OTTHUMG00000064910	q12.1
2	OTTHUMG00000131981	q12.1
2	OTTHUMG00000131982	q12.1
2	OTTHUMG00000131983	q12.1
2	OTTHUMG00000131979	q12.1
2	OTTHUMG00000131985	q12.1
2	OTTHUMG00000131984	q12.1
2	OTTHUMG00000131980	q12.1
2	OTTHUMG00000132267	q12.1
2	OTTHUMG00000132266	q12.1
2	OTTHUMG00000158188	q12.1
2	OTTHUMG00000132265	q12.1
2	OTTHUMG00000132273	q12.1
2	OTTHUMG00000163726	q12.1
2	OTTHUMG00000154695	q12.1
2	OTTHUMG00000158215	q12.1
2	OTTHUMG00000132279	q12.1
2	OTTHUMG00000132291	q12.1
2	OTTHUMG00000132309	q12.1
2	OTTHUMG00000158233	q12.1
2	OTTHUMG00000132551	q12.1
2	OTTHUMG00000132563	q12.2
2	OTTHUMG00000132565	q12.2
2	OTTHUMG00000132562	q12.2
2	OTTHUMG00000158234	q12.2
2	OTTHUMG00000132564	q12.2
2	OTTHUMG00000132567	q12.2
2	OTTHUMG00000128531	q12.2
2	OTTHUMG00000132591	q12.2
2	OTTHUMG00000132589	q12.2
2	OTTHUMG00000132590	q12.2
2	OTTHUMG00000158235	q12.2
2	OTTHUMG00000155303	q12.2
2	OTTHUMG00000158242	q12.3
2	OTTHUMG00000133614	q12.3
2	OTTHUMG00000132593	q12.3
2	OTTHUMG00000132611	q12.3
2	OTTHUMG00000132610	q12.3
2	OTTHUMG00000132613	q12.3
2	OTTHUMG00000132616	q12.3
2	OTTHUMG00000132617	q12.3
2	OTTHUMG00000132626	q21.1
2	OTTHUMG00000152674	q21.1
2	OTTHUMG00000132637	q21.1
2	OTTHUMG00000132638	q21.1
2	OTTHUMG00000132644	q21.1
2	OTTHUMG00000132643	q21.1
2	OTTHUMG00000158244	q21.1
2	OTTHUMG00000132651	q21.1
2	OTTHUMG00000132649	q21.1
2	OTTHUMG00000132650	q21.1
2	OTTHUMG00000132652	q21.1
2	OTTHUMG00000132656	q21.1
2	OTTHUMG00000132655	q21.1
2	OTTHUMG00000132659	q21.1
2	OTTHUMG00000132667	q21.1
2	OTTHUMG00000132668	q21.1
2	OTTHUMG00000132669	q21.1
2	OTTHUMG00000132670	q21.1
2	OTTHUMG00000132685	q21.1
2	OTTHUMG00000158245	q21.1
2	OTTHUMG00000132692	q21.2
2	OTTHUMG00000158248	q21.2
2	OTTHUMG00000132694	q21.2
2	OTTHUMG00000132695	q21.2
2	OTTHUMG00000132696	q21.2
2	OTTHUMG00000132693	q21.2
2	OTTHUMG00000158249	q21.2
2	OTTHUMG00000132698	q21.2
2	OTTHUMG00000158250	q21.2
2	OTTHUMG00000132705	q21.2
2	OTTHUMG00000132704	q21.2
2	OTTHUMG00000132702	q21.2
2	OTTHUMG00000132703	q21.2
2	OTTHUMG00000132709	q21.2
2	OTTHUMG00000158251	q21.2
2	OTTHUMG00000132710	q21.2
2	OTTHUMG00000132708	q21.2
2	OTTHUMG00000132713	q21.2
2	OTTHUMG00000158252	q21.2
2	OTTHUMG00000132722	q21.31
2	OTTHUMG00000132721	q21.31
2	OTTHUMG00000159776	q21.31
2	OTTHUMG00000132740	q21.31
2	OTTHUMG00000132739	q21.31
2	OTTHUMG00000132755	q21.32
2	OTTHUMG00000158254	q21.32
2	OTTHUMG00000132761	q21.32
2	OTTHUMG00000132759	q21.32
2	OTTHUMG00000154709	q21.32
2	OTTHUMG00000132762	q21.32
2	OTTHUMG00000132760	q21.32
2	OTTHUMG00000132757	q21.32
2	OTTHUMG00000132756	q21.32
2	OTTHUMG00000132758	q21.32
2	OTTHUMG00000158255	q21.32
2	OTTHUMG00000132765	q21.32
2	OTTHUMG00000158256	q21.32
2	OTTHUMG00000132766	q21.32
2	OTTHUMG00000158258	q21.33
2	OTTHUMG00000132768	q21.33
2	OTTHUMG00000132774	q21.33
2	OTTHUMG00000132780	q21.33
2	OTTHUMG00000132779	q21.33
2	OTTHUMG00000158260	q21.33
2	OTTHUMG00000150629	q21.33
2	OTTHUMG00000132791	q21.33
2	OTTHUMG00000132792	q21.33
2	OTTHUMG00000132790	q21.33
2	OTTHUMG00000141307	q21.33
2	OTTHUMG00000141308	q21.33
2	OTTHUMG00000132789	q21.33
2	OTTHUMG00000060406	q21.33
2	OTTHUMG00000060405	q21.33
2	OTTHUMG00000060404	q21.33
2	OTTHUMG00000060403	q21.33
2	OTTHUMG00000060591	q21.33
2	OTTHUMG00000060592	q21.33
2	OTTHUMG00000060594	q21.33
2	OTTHUMG00000060593	q22.1
2	OTTHUMG00000060596	q22.1
2	OTTHUMG00000060595	q22.1
2	OTTHUMG00000060637	q22.1
2	OTTHUMG00000060638	q22.1
2	OTTHUMG00000132800	q22.1
2	OTTHUMG00000132802	q22.1
2	OTTHUMG00000132804	q22.1
2	OTTHUMG00000132808	q22.1
2	OTTHUMG00000132809	q22.2
2	OTTHUMG00000132816	q22.2
2	OTTHUMG00000158263	q22.2
2	OTTHUMG00000132825	q22.3
2	OTTHUMG00000132834	q22.3
2	OTTHUMG00000132842	q22.3
2	OTTHUMG00000132844	q22.3
2	OTTHUMG00000132843	q22.3
2	OTTHUMG00000158397	q22.3
2	OTTHUMG00000156984	q22.3
2	OTTHUMG00000132853	q22.3
2	OTTHUMG00000132852	q22.3
2	OTTHUMG00000132858	q22.3
2	OTTHUMG00000132859	q22.3
2	OTTHUMG00000132860	q23
2	OTTHUMG00000158266	q23
2	OTTHUMG00000132874	q23
2	OTTHUMG00000132875	q23
2	OTTHUMG00000132896	q23
2	OTTHUMG00000132898	q23
2	OTTHUMG00000132897	q23
2	OTTHUMG00000132920	q23
2	OTTHUMG00000044541	q23
2	OTTHUMG00000132921	q23
2	OTTHUMG00000132923	q23
2	OTTHUMG00000132922	q23
2	OTTHUMG00000157965	p13.3
2	OTTHUMG00000164523	p13.3
2	OTTHUMG00000044546	p13.3
2	OTTHUMG00000153928	p13.3
2	OTTHUMG00000157966	p13.3
2	OTTHUMG00000128541	p13.3
2	OTTHUMG00000140099	p13.3
2	OTTHUMG00000147358	p13.3
2	OTTHUMG00000150369	p13.3
2	OTTHUMG00000154590	p13.3
2	OTTHUMG00000154591	p13.3
2	OTTHUMG00000141290	p13.3
2	OTTHUMG00000150431	p13.3
2	OTTHUMG00000150626	p13.3
2	OTTHUMG00000164485	p13.3
2	OTTHUMG00000164508	p13.3
2	OTTHUMG00000156793	p13.3
2	OTTHUMG00000150437	p13.3
2	OTTHUMG00000134286	p13.3
2	OTTHUMG00000150589	p13.3
2	OTTHUMG00000157976	p13.3
2	OTTHUMG00000150390	p13.3
2	OTTHUMG00000143036	p13.3
2	OTTHUMG00000162311	p13.3
2	OTTHUMG00000153226	p13.3
2	OTTHUMG00000157978	p13.3
2	OTTHUMG00000150335	p13.3
2	OTTHUMG00000150255	p13.3
2	OTTHUMG00000157183	p13.2
2	OTTHUMG00000150187	p13.2
2	OTTHUMG00000157980	p13.2
2	OTTHUMG00000137368	p13.2
2	OTTHUMG00000141287	p13.2
2	OTTHUMG00000156005	p13.2
2	OTTHUMG00000157985	p13.2
2	OTTHUMG00000154384	p13.2
2	OTTHUMG00000154386	p13.2
2	OTTHUMG00000157054	p13.2
2	OTTHUMG00000157988	p13.2
2	OTTHUMG00000150019	p13.2
2	OTTHUMG00000158555	p13.2
2	OTTHUMG00000156826	p13.2
2	OTTHUMG00000150165	p13.2
2	OTTHUMG00000150166	p13.2
2	OTTHUMG00000152114	p13.2
2	OTTHUMG00000141299	p13.2
2	OTTHUMG00000150343	p13.2
2	OTTHUMG00000157989	p13.2
2	OTTHUMG00000157992	p13.2
2	OTTHUMG00000160071	p13.2
2	OTTHUMG00000156530	p13.2
2	OTTHUMG00000156531	p13.2
2	OTTHUMG00000156528	p13.2
2	OTTHUMG00000156532	p13.2
2	OTTHUMG00000154449	p13.2
2	OTTHUMG00000156529	p13.2
2	OTTHUMG00000156403	p13.2
2	OTTHUMG00000156527	p13.2
2	OTTHUMG00000156526	p13.2
2	OTTHUMG00000156421	p13.2
2	OTTHUMG00000156430	p13.2
2	OTTHUMG00000156428	p13.2
2	OTTHUMG00000156427	p13.2
2	OTTHUMG00000156405	p13.2
2	OTTHUMG00000156416	p13.2
2	OTTHUMG00000156414	p13.2
2	OTTHUMG00000156409	p13.2
2	OTTHUMG00000156407	p13.2
2	OTTHUMG00000158017	p13.2
2	OTTHUMG00000156429	p13.2
2	OTTHUMG00000156425	p13.2
2	OTTHUMG00000156424	p13.2
2	OTTHUMG00000158019	p13.2
2	OTTHUMG00000156399	p13.2
2	OTTHUMG00000156413	p13.2
2	OTTHUMG00000156411	p13.2
2	OTTHUMG00000156401	p13.2
2	OTTHUMG00000156408	p13.2
2	OTTHUMG00000156422	p13.2
2	OTTHUMG00000156404	p13.2
2	OTTHUMG00000156423	p13.2
2	OTTHUMG00000156406	p13.2
2	OTTHUMG00000162246	p13.2
2	OTTHUMG00000156417	p13.2
2	OTTHUMG00000156412	p13.2
2	OTTHUMG00000156415	p13.2
2	OTTHUMG00000156410	p13.2
2	OTTHUMG00000156419	p13.2
2	OTTHUMG00000156418	p13.2
2	OTTHUMG00000156402	p13.2
2	OTTHUMG00000156420	p13.2
2	OTTHUMG00000156398	p13.2
2	OTTHUMG00000156426	p13.2
2	OTTHUMG00000156400	p13.2
2	OTTHUMG00000156397	p13.2
2	OTTHUMG00000150152	p13.2
2	OTTHUMG00000134285	p13.2
2	OTTHUMG00000158022	p13.2
2	OTTHUMG00000158033	p13.2
2	OTTHUMG00000044590	p13.2
2	OTTHUMG00000150401	p13.12
2	OTTHUMG00000039611	p13.12
2	OTTHUMG00000039610	p13.12
2	OTTHUMG00000154276	p13.12
2	OTTHUMG00000150690	p13.12
2	OTTHUMG00000158039	p13.12
2	OTTHUMG00000164477	p13.12
2	OTTHUMG00000160750	p13.12
2	OTTHUMG00000160751	p13.12
2	OTTHUMG00000158040	p13.11
2	OTTHUMG00000152571	p13.11
2	OTTHUMG00000152575	p13.11
2	OTTHUMG00000149895	p13.11
2	OTTHUMG00000164507	p13.11
2	OTTHUMG00000133549	p13.11
2	OTTHUMG00000150839	p13.11
2	OTTHUMG00000158041	p13.11
2	OTTHUMG00000163877	p13.11
2	OTTHUMG00000158043	p13.11
2	OTTHUMG00000150640	p13.11
2	OTTHUMG00000137378	p13.11
2	OTTHUMG00000137377	p13.11
2	OTTHUMG00000158045	p13.11
2	OTTHUMG00000154572	p13.11
2	OTTHUMG00000161595	p13.11
2	OTTHUMG00000150188	p13.11
2	OTTHUMG00000152541	p13.11
2	OTTHUMG00000162211	p13.11
2	OTTHUMG00000162251	p13.11
2	OTTHUMG00000153016	p13.11
2	OTTHUMG00000158057	p12
2	OTTHUMG00000158068	p12
2	OTTHUMG00000158058	p12
2	OTTHUMG00000163623	p12
2	OTTHUMG00000162773	p12
2	OTTHUMG00000158087	p12
2	OTTHUMG00000158088	p12
2	OTTHUMG00000141298	p12
2	OTTHUMG00000141297	p12
2	OTTHUMG00000128543	p12
2	OTTHUMG00000158097	p12
2	OTTHUMG00000158099	p12
2	OTTHUMG00000158101	p12
2	OTTHUMG00000150831	p12
2	OTTHUMG00000158123	p12
2	OTTHUMG00000158122	p12
2	OTTHUMG00000149838	q12
2	OTTHUMG00000158141	q12
2	OTTHUMG00000150184	q12
2	OTTHUMG00000158146	q13.11
2	OTTHUMG00000158150	q13.11
2	OTTHUMG00000161461	q13.11
2	OTTHUMG00000158153	q13.11
2	OTTHUMG00000158155	q13.11
2	OTTHUMG00000158173	q13.11
2	OTTHUMG00000158165	q13.11
2	OTTHUMG00000158164	q13.11
2	OTTHUMG00000158175	q13.11
2	OTTHUMG00000158178	q13.11
2	OTTHUMG00000163328	q13.11
2	OTTHUMG00000163329	q13.11
2	OTTHUMG00000157508	q13.11
2	OTTHUMG00000150339	q13.11
2	OTTHUMG00000044564	q13.12
2	OTTHUMG00000044558	q13.12
2	OTTHUMG00000048092	q13.12
2	OTTHUMG00000164450	q13.12
2	OTTHUMG00000157124	q13.12
2	OTTHUMG00000048095	q13.12
2	OTTHUMG00000048096	q13.12
2	OTTHUMG00000048097	q13.12
2	OTTHUMG00000155449	q13.12
2	OTTHUMG00000048101	q13.12
2	OTTHUMG00000048102	q13.12
2	OTTHUMG00000048104	q13.12
2	OTTHUMG00000048105	q13.12
2	OTTHUMG00000048106	q13.12
2	OTTHUMG00000048109	q13.12
2	OTTHUMG00000048110	q13.12
2	OTTHUMG00000150545	q13.12
2	OTTHUMG00000048112	q13.12
2	OTTHUMG00000048115	q13.12
2	OTTHUMG00000048113	q13.12
2	OTTHUMG00000048117	q13.12
2	OTTHUMG00000048116	q13.12
2	OTTHUMG00000048114	q13.12
2	OTTHUMG00000048118	q13.12
2	OTTHUMG00000048119	q13.12
2	OTTHUMG00000048122	q13.12
2	OTTHUMG00000048120	q13.12
2	OTTHUMG00000048132	q13.12
2	OTTHUMG00000048135	q13.12
2	OTTHUMG00000160811	q13.12
2	OTTHUMG00000048137	q13.12
2	OTTHUMG00000048138	q13.12
2	OTTHUMG00000048139	q13.12
2	OTTHUMG00000048143	q13.12
2	OTTHUMG00000048144	q13.12
2	OTTHUMG00000048145	q13.12
2	OTTHUMG00000048146	q13.12
2	OTTHUMG00000048148	q13.12
2	OTTHUMG00000048155	q13.12
2	OTTHUMG00000048149	q13.12
2	OTTHUMG00000048150	q13.12
2	OTTHUMG00000048152	q13.12
2	OTTHUMG00000048153	q13.12
2	OTTHUMG00000048158	q13.12
2	OTTHUMG00000048162	q13.12
2	OTTHUMG00000048161	q13.12
2	OTTHUMG00000158179	q13.12
2	OTTHUMG00000048160	q13.12
2	OTTHUMG00000048168	q13.12
2	OTTHUMG00000048165	q13.12
2	OTTHUMG00000048166	q13.12
2	OTTHUMG00000048167	q13.12
2	OTTHUMG00000048173	q13.12
2	OTTHUMG00000048172	q13.12
2	OTTHUMG00000048170	q13.12
2	OTTHUMG00000048176	q13.12
2	OTTHUMG00000048177	q13.12
2	OTTHUMG00000048183	q13.13
